STUDY_ID	SAMPLE_ID	APC
coadread_tcga	TCGA-AF-6672-01	-1
coadread_tcga	TCGA-AG-A00C-01	-1
coadread_tcga	TCGA-AG-3574-01	0
coadread_tcga	TCGA-F5-6464-01	-1
coadread_tcga	TCGA-AG-4005-01	0
coadread_tcga	TCGA-AF-3913-01	-1
coadread_tcga	TCGA-AG-3584-01	0
coadread_tcga	TCGA-EI-7002-01	1
coadread_tcga	TCGA-AF-2690-01	-1
coadread_tcga	TCGA-EI-6510-01	-2
coadread_tcga	TCGA-AG-A015-01	0
coadread_tcga	TCGA-G5-6572-01	0
coadread_tcga	TCGA-G5-6572-02	NP
coadread_tcga	TCGA-EI-6883-01	1
coadread_tcga	TCGA-EF-5830-01	0
coadread_tcga	TCGA-DY-A0XA-01	-1
coadread_tcga	TCGA-AG-3725-01	-1
coadread_tcga	TCGA-CL-5918-01	-1
coadread_tcga	TCGA-CI-6623-01	0
coadread_tcga	TCGA-AG-A008-01	0
coadread_tcga	TCGA-AG-A023-01	0
coadread_tcga	TCGA-AF-5654-01	0
coadread_tcga	TCGA-AG-A02X-01	-1
coadread_tcga	TCGA-AG-3594-01	0
coadread_tcga	TCGA-AG-3883-01	0
coadread_tcga	TCGA-AG-3609-01	1
coadread_tcga	TCGA-EI-6917-01	0
coadread_tcga	TCGA-AG-A00H-01	1
coadread_tcga	TCGA-AG-A02G-01	-1
coadread_tcga	TCGA-F5-6702-01	-1
coadread_tcga	TCGA-AH-6549-01	NP
coadread_tcga	TCGA-AH-6897-01	0
coadread_tcga	TCGA-EI-6507-01	-2
coadread_tcga	TCGA-DC-6682-01	-1
coadread_tcga	TCGA-AG-3602-01	0
coadread_tcga	TCGA-G5-6233-01	-1
coadread_tcga	TCGA-BM-6198-01	-1
coadread_tcga	TCGA-AG-3575-01	0
coadread_tcga	TCGA-F5-6465-01	0
coadread_tcga	TCGA-AG-3583-01	0
coadread_tcga	TCGA-AG-3592-01	0
coadread_tcga	TCGA-G5-6641-01	0
coadread_tcga	TCGA-AG-3893-01	0
coadread_tcga	TCGA-AG-A01J-01	0
coadread_tcga	TCGA-EI-6508-01	0
coadread_tcga	TCGA-AG-3728-01	-1
coadread_tcga	TCGA-CI-6619-01	0
coadread_tcga	TCGA-EI-6881-01	-1
coadread_tcga	TCGA-AG-A014-01	0
coadread_tcga	TCGA-AG-3586-01	0
coadread_tcga	TCGA-AG-A00Y-01	-1
coadread_tcga	TCGA-AG-3599-01	0
coadread_tcga	TCGA-AF-6136-01	-1
coadread_tcga	TCGA-EF-5831-01	0
coadread_tcga	TCGA-DY-A1DD-01	-1
coadread_tcga	TCGA-AF-3912-01	NP
coadread_tcga	TCGA-AG-3906-01	NP
coadread_tcga	TCGA-AG-4009-01	NP
coadread_tcga	TCGA-G4-6317-02	NP
coadread_tcga	TCGA-NH-A8F7-06	NP
coadread_tcga	TCGA-NH-A6GC-06	NP
coadread_tcga_pub	TCGA-A6-2670-01	-1
coadread_tcga_pub	TCGA-A6-2677-01	0
coadread_tcga_pub	TCGA-AA-3524-01	0
coadread_tcga_pub	TCGA-AA-3529-01	0
coadread_tcga_pub	TCGA-AA-3532-01	0
coadread_tcga_pub	TCGA-AA-3538-01	-1
coadread_tcga_pub	TCGA-AA-3544-01	0
coadread_tcga_pub	TCGA-AA-3552-01	-1
coadread_tcga_pub	TCGA-AA-3553-01	-1
coadread_tcga_pub	TCGA-AA-3562-01	-1
coadread_tcga_pub	TCGA-AA-3667-01	0
coadread_tcga_pub	TCGA-AA-3673-01	0
coadread_tcga_pub	TCGA-AA-3678-01	-1
coadread_tcga_pub	TCGA-AA-3692-01	0
coadread_tcga_pub	TCGA-AA-3842-01	0
coadread_tcga_pub	TCGA-AA-3851-01	-1
coadread_tcga_pub	TCGA-AA-3856-01	0
coadread_tcga_pub	TCGA-AA-3858-01	-1
coadread_tcga_pub	TCGA-AA-3869-01	0
coadread_tcga_pub	TCGA-AA-3872-01	-1
coadread_tcga_pub	TCGA-AA-3956-01	0
coadread_tcga_pub	TCGA-AA-3971-01	0
coadread_tcga_pub	TCGA-AA-3975-01	0
coadread_tcga_pub	TCGA-AA-3976-01	1
coadread_tcga_pub	TCGA-AA-3979-01	0
coadread_tcga_pub	TCGA-AA-A004-01	0
coadread_tcga_pub	TCGA-AA-A00D-01	0
coadread_tcga_pub	TCGA-AA-A00U-01	0
coadread_tcga_pub	TCGA-AA-A017-01	0
coadread_tcga_pub	TCGA-AA-A01G-01	0
coadread_tcga_pub	TCGA-AA-A01K-01	0
coadread_tcga_pub	TCGA-AA-A02J-01	0
coadread_tcga_pub	TCGA-AA-A02W-01	-1
coadread_tcga_pub	TCGA-AF-3913-01	0
coadread_tcga_pub	TCGA-AG-3582-01	0
coadread_tcga_pub	TCGA-AG-3584-01	0
coadread_tcga_pub	TCGA-AG-3587-01	0
coadread_tcga_pub	TCGA-AG-3598-01	0
coadread_tcga_pub	TCGA-AG-3600-01	0
coadread_tcga_pub	TCGA-AG-3601-01	-1
coadread_tcga_pub	TCGA-AG-3612-01	-1
coadread_tcga_pub	TCGA-AG-3726-01	0
coadread_tcga_pub	TCGA-AG-3883-01	0
coadread_tcga_pub	TCGA-AG-3887-01	0
coadread_tcga_pub	TCGA-AG-3999-01	-1
coadread_tcga_pub	TCGA-AG-4005-01	0
coadread_tcga_pub	TCGA-AG-4008-01	-1
coadread_tcga_pub	TCGA-AG-4015-01	-1
coadread_tcga_pub	TCGA-AG-A00H-01	0
coadread_tcga_pub	TCGA-AG-A011-01	0
coadread_tcga_pub	TCGA-AG-A014-01	0
coadread_tcga_pub	TCGA-AG-A016-01	0
coadread_tcga_pub	TCGA-AY-4070-01	0
coadread_tcga_pub	TCGA-AA-A01S-01	0
coadread_tcga_pub	TCGA-AA-A01Z-01	0
coadread_tcga_pub	TCGA-AG-A026-01	-1
coadread_tcga_pub	TCGA-A6-2683-01	-1
coadread_tcga_pub	TCGA-A6-3807-01	0
coadread_tcga_pub	TCGA-AA-3517-01	0
coadread_tcga_pub	TCGA-AA-3519-01	0
coadread_tcga_pub	TCGA-AA-3521-01	-1
coadread_tcga_pub	TCGA-AA-3530-01	-1
coadread_tcga_pub	TCGA-AA-3531-01	0
coadread_tcga_pub	TCGA-AA-3549-01	0
coadread_tcga_pub	TCGA-AA-3560-01	0
coadread_tcga_pub	TCGA-AA-3561-01	0
coadread_tcga_pub	TCGA-AA-3666-01	0
coadread_tcga_pub	TCGA-AA-3679-01	0
coadread_tcga_pub	TCGA-AA-3688-01	-1
coadread_tcga_pub	TCGA-AA-3693-01	0
coadread_tcga_pub	TCGA-AA-3814-01	0
coadread_tcga_pub	TCGA-AA-3819-01	0
coadread_tcga_pub	TCGA-AA-3846-01	0
coadread_tcga_pub	TCGA-AA-3848-01	-1
coadread_tcga_pub	TCGA-AA-3855-01	0
coadread_tcga_pub	TCGA-AA-3860-01	0
coadread_tcga_pub	TCGA-AA-3866-01	-1
coadread_tcga_pub	TCGA-AA-3955-01	0
coadread_tcga_pub	TCGA-AA-3972-01	0
coadread_tcga_pub	TCGA-AA-3973-01	0
coadread_tcga_pub	TCGA-AA-3989-01	0
coadread_tcga_pub	TCGA-AA-A00F-01	-1
coadread_tcga_pub	TCGA-AA-A00L-01	0
coadread_tcga_pub	TCGA-AA-A00O-01	-1
coadread_tcga_pub	TCGA-AA-A00Q-01	-1
coadread_tcga_pub	TCGA-AA-A00W-01	0
coadread_tcga_pub	TCGA-AA-A00Z-01	0
coadread_tcga_pub	TCGA-AA-A01F-01	0
coadread_tcga_pub	TCGA-AA-A02F-01	0
coadread_tcga_pub	TCGA-AA-A02H-01	-1
coadread_tcga_pub	TCGA-AG-3581-01	0
coadread_tcga_pub	TCGA-AG-3583-01	0
coadread_tcga_pub	TCGA-AG-3593-01	0
coadread_tcga_pub	TCGA-AG-3602-01	0
coadread_tcga_pub	TCGA-AG-3608-01	0
coadread_tcga_pub	TCGA-AG-3609-01	1
coadread_tcga_pub	TCGA-AG-3611-01	-1
coadread_tcga_pub	TCGA-AG-3727-01	0
coadread_tcga_pub	TCGA-AG-3882-01	-1
coadread_tcga_pub	TCGA-AG-3890-01	-1
coadread_tcga_pub	TCGA-AG-3893-01	0
coadread_tcga_pub	TCGA-AG-3896-01	0
coadread_tcga_pub	TCGA-AG-3898-01	-1
coadread_tcga_pub	TCGA-AG-3909-01	0
coadread_tcga_pub	TCGA-AG-4001-01	0
coadread_tcga_pub	TCGA-AG-A008-01	0
coadread_tcga_pub	TCGA-AG-A00C-01	0
coadread_tcga_pub	TCGA-AG-A015-01	0
coadread_tcga_pub	TCGA-AG-A01L-01	-1
coadread_tcga_pub	TCGA-AG-A02G-01	-1
coadread_tcga_pub	TCGA-AG-A02X-01	-1
coadread_tcga_pub	TCGA-AG-A032-01	1
coadread_tcga_pub	TCGA-AY-4071-01	0
coadread_tcga_pub	TCGA-AA-A01X-01	0
coadread_tcga_pub	TCGA-A6-2672-01	0
coadread_tcga_pub	TCGA-A6-2676-01	0
coadread_tcga_pub	TCGA-AA-3516-01	0
coadread_tcga_pub	TCGA-AA-3518-01	0
coadread_tcga_pub	TCGA-AA-3525-01	0
coadread_tcga_pub	TCGA-AA-3554-01	0
coadread_tcga_pub	TCGA-AA-3555-01	0
coadread_tcga_pub	TCGA-AA-3672-01	0
coadread_tcga_pub	TCGA-AA-3710-01	0
coadread_tcga_pub	TCGA-AA-3821-01	0
coadread_tcga_pub	TCGA-AA-3833-01	0
coadread_tcga_pub	TCGA-AA-3877-01	0
coadread_tcga_pub	TCGA-AA-3947-01	0
coadread_tcga_pub	TCGA-AA-3949-01	0
coadread_tcga_pub	TCGA-AA-A00A-01	0
coadread_tcga_pub	TCGA-AA-A00E-01	0
coadread_tcga_pub	TCGA-AA-A00J-01	0
coadread_tcga_pub	TCGA-AA-A010-01	0
coadread_tcga_pub	TCGA-AA-A01Q-01	0
coadread_tcga_pub	TCGA-AG-A002-01	0
coadread_tcga_pub	TCGA-AA-A01P-01	0
coadread_tcga_pub	TCGA-AA-A01R-01	0
coadread_tcga_pub	TCGA-AA-3527-01	0
coadread_tcga_pub	TCGA-AA-3680-01	0
coadread_tcga_pub	TCGA-AA-3684-01	0
coadread_tcga_pub	TCGA-AA-3831-01	0
coadread_tcga_pub	TCGA-AA-3845-01	0
coadread_tcga_pub	TCGA-AA-3864-01	0
coadread_tcga_pub	TCGA-AA-3977-01	0
coadread_tcga_pub	TCGA-AA-3994-01	1
coadread_tcga_pub	TCGA-AA-A00N-01	0
coadread_tcga_pub	TCGA-AA-A024-01	0
coadread_tcga_pub	TCGA-AG-3878-01	0
coadread_tcga_pub	TCGA-AG-3892-01	0
coadread_tcga_pub	TCGA-AG-3901-01	0
coadread_tcga_pub	TCGA-AG-A025-01	0
coadread_tcga_pub	TCGA-AA-A01V-01	0
coadread_tcga_pub	TCGA-A6-2674-01	0
coadread_tcga_pub	TCGA-A6-2678-01	0
coadread_tcga_pub	TCGA-AA-3520-01	0
coadread_tcga_pub	TCGA-AA-3522-01	-1
coadread_tcga_pub	TCGA-AA-3534-01	0
coadread_tcga_pub	TCGA-AA-3681-01	1
coadread_tcga_pub	TCGA-AA-3696-01	0
coadread_tcga_pub	TCGA-AA-3812-01	0
coadread_tcga_pub	TCGA-AA-3818-01	0
coadread_tcga_pub	TCGA-AA-3837-01	0
coadread_tcga_pub	TCGA-AA-3875-01	0
coadread_tcga_pub	TCGA-AA-3930-01	0
coadread_tcga_pub	TCGA-AA-3939-01	0
coadread_tcga_pub	TCGA-AA-3952-01	0
coadread_tcga_pub	TCGA-AA-3986-01	-2
coadread_tcga_pub	TCGA-AA-A01I-01	0
coadread_tcga_pub	TCGA-AG-3599-01	0
coadread_tcga_pub	TCGA-AG-3605-01	0
coadread_tcga_pub	TCGA-AG-3894-01	0
coadread_tcga_pub	TCGA-AA-3514-01	0
coadread_tcga_pub	TCGA-AA-3543-01	0
coadread_tcga_pub	TCGA-AA-3556-01	0
coadread_tcga_pub	TCGA-AA-3558-01	0
coadread_tcga_pub	TCGA-AA-3664-01	0
coadread_tcga_pub	TCGA-AA-3715-01	0
coadread_tcga_pub	TCGA-AA-3852-01	0
coadread_tcga_pub	TCGA-AA-3854-01	0
coadread_tcga_pub	TCGA-AA-3870-01	0
coadread_tcga_pub	TCGA-AA-3966-01	0
coadread_tcga_pub	TCGA-AA-3984-01	0
coadread_tcga_pub	TCGA-AA-A00K-01	0
coadread_tcga_pub	TCGA-AA-A00R-01	0
coadread_tcga_pub	TCGA-AA-A01D-01	-1
coadread_tcga_pub	TCGA-AA-A029-01	0
coadread_tcga_pub	TCGA-AG-3586-01	0
coadread_tcga_pub	TCGA-AG-3594-01	0
coadread_tcga_pub	TCGA-AG-3881-01	-1
coadread_tcga_pub	TCGA-AG-3902-01	0
coadread_tcga_pub	TCGA-AA-3526-01	0
coadread_tcga_pub	TCGA-AA-3542-01	-1
coadread_tcga_pub	TCGA-AA-3548-01	0
coadread_tcga_pub	TCGA-AA-3685-01	0
coadread_tcga_pub	TCGA-AA-3695-01	-1
coadread_tcga_pub	TCGA-AF-2689-01	0
coadread_tcga_pub	TCGA-AF-2691-01	0
coadread_tcga_pub	TCGA-AF-2692-01	0
coadread_tcga_pub	TCGA-AF-3400-01	0
coadread_tcga_pub	TCGA-AG-3574-01	0
coadread_tcga_pub	TCGA-AG-3575-01	0
coadread_tcga_pub	TCGA-AG-3578-01	-1
coadread_tcga_pub	TCGA-AG-3580-01	0
coadread_tcga_pub	TCGA-A6-2671-01	-1
coadread_tcga_pub	TCGA-A6-2679-01	0
coadread_tcga_pub	TCGA-A6-2680-01	0
coadread_tcga_pub	TCGA-A6-2681-01	0
coadread_tcga_pub	TCGA-A6-2682-01	0
coadread_tcga_pub	TCGA-A6-2684-01	0
coadread_tcga_pub	TCGA-A6-2685-01	1
coadread_tcga_pub	TCGA-A6-2686-01	-1
coadread_tcga_pub	TCGA-A6-3808-01	NP
coadread_tcga_pub	TCGA-A6-3809-01	NP
coadread_tcga_pub	TCGA-A6-3810-01	NP
coadread_tcga_pub	TCGA-A6-4107-01	0
coadread_tcga_pub	TCGA-AA-3488-01	-1
coadread_tcga_pub	TCGA-AA-3492-01	0
coadread_tcga_pub	TCGA-AA-3494-01	-1
coadread_tcga_pub	TCGA-AA-3495-01	0
coadread_tcga_pub	TCGA-AA-3502-01	0
coadread_tcga_pub	TCGA-AA-3506-01	0
coadread_tcga_pub	TCGA-AA-3509-01	NP
coadread_tcga_pub	TCGA-AA-3510-01	0
coadread_tcga_pub	TCGA-AA-3675-01	0
coadread_tcga_pub	TCGA-AA-3811-01	NP
coadread_tcga_pub	TCGA-AA-3815-01	NP
coadread_tcga_pub	TCGA-AA-3841-01	-1
coadread_tcga_pub	TCGA-AA-3844-01	NP
coadread_tcga_pub	TCGA-AA-3850-01	NP
coadread_tcga_pub	TCGA-AA-3861-01	NP
coadread_tcga_pub	TCGA-AA-3862-01	NP
coadread_tcga_pub	TCGA-AA-3867-01	NP
coadread_tcga_pub	TCGA-AA-3941-01	NP
coadread_tcga_pub	TCGA-AA-3950-01	0
coadread_tcga_pub	TCGA-AA-3968-01	-1
coadread_tcga_pub	TCGA-AA-3970-01	NP
coadread_tcga_pub	TCGA-AA-3980-01	NP
coadread_tcga_pub	TCGA-AA-3982-01	NP
coadread_tcga_pub	TCGA-AA-A01C-01	-1
coadread_tcga_pub	TCGA-AA-A01T-01	0
coadread_tcga_pub	TCGA-AA-A022-01	0
coadread_tcga_pub	TCGA-AA-A02E-01	-1
coadread_tcga_pub	TCGA-AA-A02K-01	NP
coadread_tcga_pub	TCGA-AA-A02O-01	0
coadread_tcga_pub	TCGA-AA-A02R-01	0
coadread_tcga_pub	TCGA-AA-A02Y-01	0
coadread_tcga_pub	TCGA-AA-A03F-01	0
coadread_tcga_pub	TCGA-AA-A03J-01	1
coadread_tcga_pub	TCGA-AG-3728-01	-1
coadread_tcga_pub	TCGA-AG-3885-01	1
coadread_tcga_pub	TCGA-AG-4007-01	NP
coadread_tcga_pub	TCGA-AG-A00Y-01	NP
coadread_tcga_pub	TCGA-AG-A01J-01	0
coadread_tcga_pub	TCGA-AG-A01N-01	1
coadread_tcga_pub	TCGA-AG-A01W-01	-1
coadread_tcga_pub	TCGA-AG-A01Y-01	-1
coadread_tcga_pub	TCGA-AG-A020-01	0
coadread_tcga_pub	TCGA-AG-A023-01	0
coadread_tcga_pub	TCGA-AG-A02N-01	0
coadread_tcga_pub	TCGA-AG-A036-01	NP
coadread_tcga_pub	TCGA-AZ-4308-01	0
coadread_tcga_pub	TCGA-AZ-4313-01	0
coadread_tcga_pub	TCGA-AZ-4315-01	0
coadread_tcga_pub	TCGA-AZ-4614-01	-1
coadread_tcga_pub	TCGA-AZ-4615-01	0
coadread_tcga_pub	TCGA-AZ-4681-01	-1
coadread_tcga_pub	TCGA-AZ-4682-01	0
coadread_tcga_pub	TCGA-AZ-4684-01	0
coadread_tcga_pub	TCGA-CA-5256-01	-1
coadread_tcga_pub	TCGA-CK-4951-01	0
coadread_tcga_pub	TCGA-CM-4744-01	0
coadread_tcga_pub	TCGA-CM-4746-01	0
coadread_tcga_pub	TCGA-CM-4747-01	-1
coadread_tcga_pub	TCGA-CM-4748-01	-2
coadread_tcga_pub	TCGA-CM-4750-01	-1
coadread_tcga_pub	TCGA-CM-4752-01	-1
coadread_tcga_pub	TCGA-CM-5341-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AF-2687-01	-2
coadread_tcga_pan_can_atlas_2018	TCGA-AF-2689-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AF-2690-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AF-2691-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AF-2692-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AF-2693-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AF-3400-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AF-3911-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AF-4110-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AF-5654-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AF-6136-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AF-6655-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-AF-6672-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AF-A56K-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AF-A56L-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AF-A56N-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3574-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3575-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3578-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3580-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3581-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3582-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3583-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3584-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3586-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3587-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3591-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3592-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3593-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3594-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3598-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3599-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3600-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3601-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3602-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3605-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3608-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3609-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3725-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3726-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3727-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3728-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3731-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3732-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3742-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3878-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3881-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3882-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3883-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3885-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3887-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3890-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3892-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3893-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3894-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3896-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3898-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3901-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3902-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3909-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-3999-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4001-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4005-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4007-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4008-01	-2
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4015-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4021-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-4022-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A002-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A008-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A00C-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A00Y-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A011-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A015-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A016-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A01J-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A01L-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A01N-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A01W-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A01Y-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A020-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A025-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A026-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A02G-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A02N-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A02X-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-AG-A032-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-AH-6544-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-AH-6547-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AH-6643-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-AH-6644-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-AH-6897-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-AH-6903-01	-2
coadread_tcga_pan_can_atlas_2018	TCGA-CI-6619-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-CI-6620-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-CI-6621-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-CI-6622-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-CI-6623-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-CI-6624-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-CL-4957-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-CL-5917-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-CL-5918-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-DC-4745-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-DC-4749-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-DC-5337-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-DC-5869-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6154-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6155-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6156-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6157-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6158-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6160-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6681-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6682-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-DC-6683-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-DT-5265-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A0XA-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A1DC-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A1DD-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A1DE-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A1DF-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A1DG-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-DY-A1H8-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-EF-5830-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-EF-5831-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6506-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6507-01	-2
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6508-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6509-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6510-01	-2
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6511-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6512-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6513-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6514-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6881-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6882-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6883-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6884-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6885-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-EI-6917-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-EI-7002-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-EI-7004-01	1
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6464-01	-1
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6465-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6571-01	0
coadread_tcga_pan_can_atlas_2018	TCGA-F5-6702-01	-1
