STUDY_ID	SAMPLE_ID	APC
crc_public_genie_bpc	GENIE-DFCI-090479-266343	-1
crc_public_genie_bpc	GENIE-DFCI-090505-299076	0
crc_public_genie_bpc	GENIE-DFCI-090520-299154	0
crc_public_genie_bpc	GENIE-DFCI-090572-298901	-1
crc_public_genie_bpc	GENIE-DFCI-090824-350833	-1
crc_public_genie_bpc	GENIE-DFCI-090885-349716	0
crc_public_genie_bpc	GENIE-DFCI-090885-350461	0
crc_public_genie_bpc	GENIE-DFCI-091011-298994	0
crc_public_genie_bpc	GENIE-DFCI-091167-332910	-1
crc_public_genie_bpc	GENIE-DFCI-091174-350761	1
crc_public_genie_bpc	GENIE-DFCI-091182-315923	0
crc_public_genie_bpc	GENIE-DFCI-091377-265802	-1
crc_public_genie_bpc	GENIE-DFCI-091403-265966	0
crc_public_genie_bpc	GENIE-DFCI-091464-332942	0
crc_public_genie_bpc	GENIE-DFCI-091485-350811	0
crc_public_genie_bpc	GENIE-DFCI-091491-332950	0
crc_public_genie_bpc	GENIE-DFCI-091504-350430	0
crc_public_genie_bpc	GENIE-DFCI-091506-350283	-1
crc_public_genie_bpc	GENIE-DFCI-091531-350191	0
crc_public_genie_bpc	GENIE-DFCI-091546-350438	0
crc_public_genie_bpc	GENIE-DFCI-091553-350865	0
crc_public_genie_bpc	GENIE-DFCI-091558-350887	0
crc_public_genie_bpc	GENIE-DFCI-091789-298640	0
crc_public_genie_bpc	GENIE-DFCI-091840-350855	0
crc_public_genie_bpc	GENIE-DFCI-091841-350514	0
crc_public_genie_bpc	GENIE-DFCI-091856-350484	0
crc_public_genie_bpc	GENIE-DFCI-091867-350670	0
crc_public_genie_bpc	GENIE-DFCI-091877-350523	-1
crc_public_genie_bpc	GENIE-DFCI-091893-350627	0
crc_public_genie_bpc	GENIE-DFCI-092056-282052	0
crc_public_genie_bpc	GENIE-DFCI-092138-350947	0
crc_public_genie_bpc	GENIE-DFCI-092153-350858	0
crc_public_genie_bpc	GENIE-DFCI-092164-350927	0
crc_public_genie_bpc	GENIE-DFCI-092179-350851	0
crc_public_genie_bpc	GENIE-DFCI-092203-350780	0
crc_public_genie_bpc	GENIE-DFCI-092207-350763	0
crc_public_genie_bpc	GENIE-DFCI-092208-350799	-1
crc_public_genie_bpc	GENIE-DFCI-092219-350760	0
crc_public_genie_bpc	GENIE-DFCI-092222-350759	0
crc_public_genie_bpc	GENIE-DFCI-092588-266329	0
crc_public_genie_bpc	GENIE-DFCI-094137-437242	0
crc_public_genie_bpc	GENIE-DFCI-094544-481708	-1
crc_public_genie_bpc	GENIE-DFCI-094681-437132	-1
crc_public_genie_bpc	GENIE-DFCI-095094-437086	0
crc_public_genie_bpc	GENIE-DFCI-095111-526448	0
crc_public_genie_bpc	GENIE-DFCI-095427-571846	0
crc_public_genie_bpc	GENIE-DFCI-095561-526354	0
crc_public_genie_bpc	GENIE-DFCI-095705-571781	0
crc_public_genie_bpc	GENIE-DFCI-096087-664238	0
crc_public_genie_bpc	GENIE-DFCI-096571-664195	0
crc_public_genie_bpc	GENIE-DFCI-096756-664220	0
crc_public_genie_bpc	GENIE-DFCI-096888-663863	0
crc_public_genie_bpc	GENIE-DFCI-098267-617860	-1
crc_public_genie_bpc	GENIE-DFCI-098468-664225	0
crc_public_genie_bpc	GENIE-DFCI-101032-437131	0
crc_public_genie_bpc	GENIE-DFCI-101842-437221	0
crc_public_genie_bpc	GENIE-DFCI-102428-617861	0
crc_public_genie_bpc	GENIE-DFCI-103658-436922	0
crc_public_genie_bpc	GENIE-DFCI-104082-437230	0
crc_public_genie_bpc	GENIE-DFCI-104646-571617	-1
crc_public_genie_bpc	GENIE-DFCI-106236-617729	0
crc_public_genie_bpc	GENIE-DFCI-107055-437015	0
crc_public_genie_bpc	GENIE-DFCI-107105-617643	-1
crc_public_genie_bpc	GENIE-DFCI-107119-437205	0
crc_public_genie_bpc	GENIE-DFCI-107514-437296	0
crc_public_genie_bpc	GENIE-DFCI-107579-436694	0
crc_public_genie_bpc	GENIE-DFCI-107816-437112	0
crc_public_genie_bpc	GENIE-DFCI-107965-664157	0
crc_public_genie_bpc	GENIE-DFCI-107986-481743	-1
crc_public_genie_bpc	GENIE-DFCI-108011-481534	0
crc_public_genie_bpc	GENIE-DFCI-108396-437224	0
crc_public_genie_bpc	GENIE-DFCI-108436-437210	-1
crc_public_genie_bpc	GENIE-DFCI-108442-436935	0
crc_public_genie_bpc	GENIE-DFCI-108465-571664	0
crc_public_genie_bpc	GENIE-DFCI-108472-526288	0
crc_public_genie_bpc	GENIE-DFCI-108473-437287	0
crc_public_genie_bpc	GENIE-DFCI-108474-437249	0
crc_public_genie_bpc	GENIE-DFCI-108848-526552	0
crc_public_genie_bpc	GENIE-DFCI-108850-571940	-1
crc_public_genie_bpc	GENIE-DFCI-108861-526567	0
crc_public_genie_bpc	GENIE-DFCI-108874-571865	0
crc_public_genie_bpc	GENIE-DFCI-108914-617730	-1
crc_public_genie_bpc	GENIE-DFCI-109281-436556	-1
crc_public_genie_bpc	GENIE-DFCI-109546-437267	0
crc_public_genie_bpc	GENIE-DFCI-109705-481596	0
crc_public_genie_bpc	GENIE-DFCI-109728-571872	0
crc_public_genie_bpc	GENIE-DFCI-109744-663819	0
crc_public_genie_bpc	GENIE-DFCI-109767-571749	0
crc_public_genie_bpc	GENIE-DFCI-109787-437247	0
crc_public_genie_bpc	GENIE-DFCI-109791-571769	0
crc_public_genie_bpc	GENIE-DFCI-109802-663921	0
crc_public_genie_bpc	GENIE-DFCI-110143-571653	0
crc_public_genie_bpc	GENIE-DFCI-110144-571799	0
crc_public_genie_bpc	GENIE-DFCI-110151-617782	-1
crc_public_genie_bpc	GENIE-DFCI-110177-617833	0
crc_public_genie_bpc	GENIE-DFCI-110197-617749	0
crc_public_genie_bpc	GENIE-DFCI-110221-571813	0
crc_public_genie_bpc	GENIE-DFCI-110236-664217	0
crc_public_genie_bpc	GENIE-DFCI-110473-663866	0
crc_public_genie_bpc	GENIE-DFCI-110622-571933	0
crc_public_genie_bpc	GENIE-DFCI-110633-436919	-1
crc_public_genie_bpc	GENIE-DFCI-110658-437004	-1
crc_public_genie_bpc	GENIE-DFCI-111044-481753	-1
crc_public_genie_bpc	GENIE-DFCI-111051-617842	0
crc_public_genie_bpc	GENIE-DFCI-111085-437229	0
crc_public_genie_bpc	GENIE-DFCI-111103-437238	0
crc_public_genie_bpc	GENIE-DFCI-111406-526285	0
crc_public_genie_bpc	GENIE-DFCI-111443-571640	0
crc_public_genie_bpc	GENIE-DFCI-111479-664224	1
crc_public_genie_bpc	GENIE-DFCI-111483-571801	0
crc_public_genie_bpc	GENIE-DFCI-111505-664133	0
crc_public_genie_bpc	GENIE-DFCI-111551-664112	0
crc_public_genie_bpc	GENIE-DFCI-111555-617724	0
crc_public_genie_bpc	GENIE-DFCI-112049-664134	-1
crc_public_genie_bpc	GENIE-DFCI-112333-437114	-1
crc_public_genie_bpc	GENIE-DFCI-117906-664184	0
crc_public_genie_bpc	GENIE-DFCI-124353-1289921	0
crc_public_genie_bpc	GENIE-DFCI-138640-1301664	0
crc_public_genie_bpc	GENIE-MSK-P-0000739-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0001500-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0001500-T03-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0001500-T04-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0001640-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0001961-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0001961-T03-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0002463-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0002702-T01-IM3	0
crc_public_genie_bpc	GENIE-MSK-P-0002724-T01-IM3	0
crc_public_genie_bpc	GENIE-MSK-P-0002730-T01-IM3	0
crc_public_genie_bpc	GENIE-MSK-P-0002752-T01-IM3	0
crc_public_genie_bpc	GENIE-MSK-P-0002770-T01-IM3	0
crc_public_genie_bpc	GENIE-MSK-P-0002852-T01-IM3	0
crc_public_genie_bpc	GENIE-MSK-P-0002994-T01-IM3	0
crc_public_genie_bpc	GENIE-MSK-P-0003110-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0003124-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0003184-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0003284-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0003285-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0003301-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0003308-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0003483-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0003575-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0003582-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0003717-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0003796-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004081-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004083-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004140-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004140-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004140-T03-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004172-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004350-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004362-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004363-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004369-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004401-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004401-T02-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0004402-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004403-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004403-T02-IM6	-2
crc_public_genie_bpc	GENIE-MSK-P-0004441-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004454-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004494-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004502-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004511-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004602-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004666-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004690-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004754-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004803-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004845-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004886-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004904-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004928-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004960-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004967-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004968-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0004977-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005011-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005016-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005029-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005102-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005103-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005132-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005151-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005163-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005172-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005197-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005230-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005307-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005311-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005311-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005326-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005327-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005381-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005384-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005430-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005443-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005446-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005455-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005487-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005502-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005502-T02-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0005522-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005548-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005589-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005623-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005634-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005715-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005730-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005730-T03-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0005742-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005762-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005823-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005824-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005833-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005888-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005910-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005938-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005941-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005949-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005961-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005987-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005996-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0005998-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006023-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006118-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006135-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006138-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006170-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006183-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006184-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006213-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006225-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006271-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006306-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006316-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006329-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006365-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006390-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006394-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006405-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006444-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006460-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006468-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006468-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006469-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006587-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006589-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006608-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006612-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006680-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006701-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006721-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006721-T02-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0006735-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006753-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006758-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006770-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006816-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006825-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006860-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006863-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006867-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006887-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0006968-T01-IM5	-2
crc_public_genie_bpc	GENIE-MSK-P-0007055-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007069-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007080-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007090-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007112-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007135-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007135-T02-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0007136-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007162-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007168-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007169-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007175-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007175-T02-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0007296-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007391-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007405-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007410-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007414-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007495-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007511-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007541-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007550-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007550-T02-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0007586-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007592-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007600-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007645-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007688-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007746-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007774-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007831-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007836-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007843-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007863-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007882-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007997-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007998-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0007998-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008019-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008031-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008059-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008083-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008083-T02-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0008083-T03-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0008128-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008133-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008226-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008288-T01-IM5	-2
crc_public_genie_bpc	GENIE-MSK-P-0008377-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008467-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008467-T02-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0008504-T03-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0008521-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008541-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008551-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008565-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008582-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008583-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008588-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008594-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008651-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008683-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008690-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008735-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008746-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008753-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008819-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008841-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008913-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0008941-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009009-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009053-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009114-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009121-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009142-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009145-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009145-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009149-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009157-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009192-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009200-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009252-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009294-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009305-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009363-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009403-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009445-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009617-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009645-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009690-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009757-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009798-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009826-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009826-T02-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0009842-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009851-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009902-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009903-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009949-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009964-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0009971-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010022-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010049-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010074-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010098-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010098-T02-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010112-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010125-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010139-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010159-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010160-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010167-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010180-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010207-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010219-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010238-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010275-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010360-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010365-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010367-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010393-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010428-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010432-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010497-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010499-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010509-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010555-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010581-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010587-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010673-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010680-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010680-T02-IM6	0
crc_public_genie_bpc	GENIE-MSK-P-0010742-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010781-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010783-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010798-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010861-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010898-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010929-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010932-T01-IM5	0
crc_public_genie_bpc	GENIE-MSK-P-0010960-T01-IM5	0
